date,interval,timestamp,purchase_kwh,adjusted_purchase_kwh,load_kwh,pv_kwh,price_yuan_per_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,soc_start_kwh,soc_end_kwh
2025-02-01,0,2025-02-01 00:00:00,1315.9473583333336,1315.9473583333336,422.0303666666667,0.0,0.4248,833.3333333333333,0.0,0.0,60.58365833333369,1200.0,1950.0
2025-02-01,1,2025-02-01 00:10:00,1299.5211083333331,1299.5211083333331,415.4073166666667,0.0,0.4245,833.3333333333333,0.0,0.0,50.78045833333317,1950.0,2700.0
2025-02-01,2,2025-02-01 00:20:00,1333.8466666666666,1333.8466666666666,410.7166666666667,0.0,0.4269,833.3333333333333,0.0,0.0,89.79666666666662,2700.0,3450.0
2025-02-01,3,2025-02-01 00:30:00,1313.9163583333332,1313.9163583333332,430.29479999999995,0.0,0.4272,833.3333333333333,0.0,0.0,50.28822500000001,3450.0,4200.0
2025-02-01,4,2025-02-01 00:40:00,1339.0002,1339.0002,424.4105833333333,0.0,0.4271,833.3333333333333,0.0,0.0,81.25628333333339,4200.0,4950.0
2025-02-01,5,2025-02-01 00:50:00,1347.1308333333336,1347.1308333333336,406.0516666666667,0.0,0.4285,833.3333333333333,0.0,0.0,107.74583333333362,4950.0,5700.0
2025-02-01,6,2025-02-01 01:00:00,1188.3984250000017,1188.3984250000017,436.7501833333333,0.0,0.4311,751.6482416666682,0.0,0.0,1.1368683772161603e-13,5700.0,6376.483417500001
2025-02-01,7,2025-02-01 01:10:00,1337.2033416666661,1337.2033416666661,451.7976833333333,0.0,0.4302,833.3333333333333,0.0,0.0,52.07232499999964,6376.483417500001,7126.483417500001
2025-02-01,8,2025-02-01 01:20:00,1331.4266666666663,1331.4266666666663,446.08,0.0,0.4279,833.3333333333333,0.0,0.0,52.013333333333094,7126.483417500001,7876.483417500001
2025-02-01,9,2025-02-01 01:30:00,530.6720583333333,530.6720583333333,471.7663333333333,0.0,0.4312,58.905725000000125,0.0,1.0658141036401503e-13,0.0,7876.483417500001,7929.498570000002
2025-02-01,10,2025-02-01 01:40:00,519.7295583333333,519.7295583333333,448.02596666666665,0.0,0.4333,71.7035916666666,0.0,0.0,8.526512829121202e-14,7929.498570000002,7994.0318025000015
2025-02-01,11,2025-02-01 01:50:00,1359.8641666666665,1359.8641666666665,397.40333333333336,0.0,0.4311,833.3333333333333,0.0,0.0,129.12749999999983,7994.0318025000015,8744.031802500002
2025-02-01,12,2025-02-01 02:00:00,1358.2084916666668,1358.2084916666668,434.0906333333333,0.0,0.4293,833.3333333333333,0.0,0.0,90.78452500000026,8744.031802500002,9494.031802500002
2025-02-01,13,2025-02-01 02:10:00,517.505325,517.505325,490.5609166666666,0.0,0.4324,26.944408333333236,0.0,0.0,1.0658141036401503e-13,9494.031802500002,9518.281770000001
2025-02-01,14,2025-02-01 02:20:00,508.29083333333335,508.29083333333335,503.22,0.0,0.4367,5.070833333332605,0.0,0.0,7.203126983768016e-13,9518.281770000001,9522.84552
2025-02-01,15,2025-02-01 02:30:00,527.0040333333334,527.0040333333334,474.0728166666667,0.0,0.4348,52.93121666666694,0.0,2.7000623958883807e-13,0.0,9522.84552,9570.483615000001
2025-02-01,16,2025-02-01 02:40:00,525.5661333333335,525.5661333333335,461.38439999999997,0.0,0.4335,64.18173333333269,0.0,0.0,8.242295734817162e-13,9570.483615000001,9628.247175
2025-02-01,17,2025-02-01 02:50:00,531.2758333333334,531.2758333333334,476.94166666666666,0.0,0.4357,54.33416666666744,0.0,7.389644451905042e-13,0.0,9628.247175,9677.147925000001
