date,total_fee,initial_plan_fee,increase_fee,refund,cancel_penalty,emergency_fee,emergency_kwh,unused_kwh,start_soc,end_soc,fallbacks
2025-03-06,46586.80804667623,47002.97804618189,2.8436431875888957e-12,832.3399990114015,416.16999950570073,6.399051946659462e-11,1.7672585617134473e-11,836.8316238436248,1417.9513661510925,2239.817941796197,0
2025-03-07,13474.210665559707,13845.17920625534,0.0,741.9370813913158,370.9685406956579,3.273233839529155e-11,1.2206902155753596e-11,7888.8301556413035,2239.817941796197,1730.6160730962563,0
2025-03-08,14509.902399579843,12549.675830400463,551.2967881338344,41.87530645905492,20.93765322952746,1429.8674342750687,642.0073092658597,8810.407288679015,1730.6160730962563,1700.3891175223062,0
2025-03-09,46583.209154014345,46637.51832891304,2474.9130711034186,5058.444492004318,2529.222246002159,6.33988368470284e-11,1.6187939877454482e-11,318.02326881386847,1700.3891175223062,1671.0167168439814,0
2025-03-10,49592.820120717166,45971.34174465909,2900.2135087444103,424.74669488018844,212.37334744009422,933.6382147537802,242.66454427513796,256.76132422124346,1671.0167168439814,1557.2135872479505,0
2025-03-11,47285.82353044782,40223.57801218411,7299.161838080018,940.9740690455237,470.48703452276186,233.57071470647475,54.84860247615546,648.0239490876684,1557.2135872479505,1874.1799161129147,0
2025-03-12,45699.98692588576,46550.53849919065,1461.2379207759777,5371.881724557746,2685.940862278873,374.15136819797567,190.14274640279928,318.270389697352,1874.1799161129147,1434.9068649528188,0
2025-03-13,48632.30411641097,47164.869563029024,733.5413797525213,714.6737200751863,357.33686003759317,1091.2300336670312,289.6015666428106,1249.7326024038869,1434.9068649528188,1440.0121454783957,0
2025-03-14,12806.551886780353,12249.155436489633,481.3501705382979,54.91040288016593,27.455201440082966,103.50148119250788,79.82352584722909,11298.215257540913,1440.0121454783957,1528.5245891561294,0
2025-03-15,13488.305462277962,12521.726000101737,623.2980540340066,80.68046772261354,40.34023386130677,383.62164200353203,146.20819437855693,7218.283278815211,1528.5245891561294,1200.0,0
2025-03-16,45940.10026057622,45782.146264283954,1046.079890594219,2064.20390633181,1032.101953165905,143.97605886396465,69.42819305557383,1394.2285010094033,1200.0,1944.142679489814,0
2025-03-17,40811.475295950135,40353.5859308784,2041.1900145702284,3213.786830991593,1606.8934154957965,23.59276599729794,12.056783333352447,542.6161163882904,1944.142679489814,1904.5970453898794,0
2025-03-18,45008.6110134419,48120.022262250204,7.890942335300623,6238.6043822873735,3119.3021911436867,7.01432919525402e-11,1.7038592758922277e-11,907.3776547296123,1904.5970453898794,2177.4564782894477,0
2025-03-19,42405.37749062619,38488.61465266457,4318.989446401511,804.4532168798586,402.2266084399293,3.68734814071292e-11,1.0288381258050094e-11,1392.6810820672113,2177.4564782894477,2193.042496190181,0
2025-03-20,44727.866708525675,44706.6906527798,1980.3728190227976,3918.393526553953,1959.1967632769765,6.856306900004939e-11,1.6395773627664312e-11,101.73278480918162,2193.042496190181,1558.7677827764815,0
2025-03-21,12411.70672774703,12012.493962613322,360.5494587961026,381.41230677622605,190.70615338811302,229.36945972571928,155.4849379528402,14329.128787322183,1558.7677827764815,1200.0,0
2025-03-22,12891.42506770215,13007.211699634614,0.0,231.57326386496638,115.78663193248319,2.174072699645535e-11,7.084999253947899e-12,11135.556203271399,1200.0,2215.5785375524647,0
2025-03-23,42280.26554085485,44494.174733591644,0.0,4548.74797379904,2274.37398689952,60.4647941627592,28.8135299189642,2198.7435260552247,2215.5785375524647,1492.2434210906188,0
2025-03-24,41056.459151622934,41911.16624714588,460.9271861676633,2631.268563381337,1315.6342816906686,4.429689232088308e-11,1.2472578525546396e-11,1719.7878985388775,1492.2434210906188,1642.446805488269,0
2025-03-25,44255.716635921526,46747.315195359566,172.19011956990124,6397.985187263854,3198.992593631927,535.2039146239911,109.24467134637575,220.10760742692645,1642.446805488269,1268.5867951222428,0
2025-03-26,38730.34802378979,39962.377333162614,134.27351996735905,2732.6056586804557,1366.3028293402278,6.21844779020303e-11,1.7278029701417452e-11,562.0819691165331,1268.5867951222428,1495.6836766770743,0
2025-03-27,49475.64291593294,52377.83165149417,0.0,7977.117817233637,3988.5589086168184,1086.3701730555924,478.4701388888982,7.750355912605755e-12,1495.6836766770743,1536.3610870347247,1
2025-03-28,12257.888990309815,12255.301809944754,2.587180365051731,0.0,0.0,1.5287744403735816e-11,5.757172516496212e-12,16096.287112157068,1536.3610870347247,1785.0430462663248,0
2025-03-29,12180.654635602123,11351.650621705445,492.59049749619845,0.0,0.0,336.4135164004815,87.36979202677635,18633.321336625522,1785.0430462663248,1339.1430076543209,0
2025-03-30,38897.61993071313,40808.64569124946,406.0002343767794,4634.051989826384,2317.025994913192,6.59607753417113e-11,1.699274054800526e-11,22.764276353264815,1339.1430076543209,1549.5770977117634,0
2025-03-31,41526.18970546907,36099.832917470034,7214.151388121798,3655.840438552693,1827.9202192763464,40.12561915360371,9.99143903227369,204.85117671692632,1549.5770977117634,1658.88902191358,0
2025-04-01,50382.54244032911,51651.189946998464,1061.9572027858317,7781.290348054966,3890.645174027483,1560.0404645722765,687.8360708333455,1.5732748437358168e-11,1658.88902191358,1748.720317886368,1
2025-04-02,50380.28495078343,51530.83171728139,1678.9448197836964,7300.906276978655,3650.4531384893276,820.9615522076687,372.384094749502,8.123737793575003e-12,1748.720317886368,1458.4242373436073,1
2025-04-03,41220.27067938718,43794.483883357294,0.0,5148.426407940306,2574.213203970153,4.0072090756737564e-11,1.1777911979038436e-11,1939.8300310591067,1458.4242373436073,1522.435699628968,0
2025-04-04,11039.06895233443,10904.966838298653,89.87412659856074,55.214175177044645,27.607087588522322,71.83507502573828,43.47886491726932,18623.41662042255,1522.435699628968,1458.6737051011605,0
2025-04-05,11475.075321275996,11003.032209256493,378.049795973665,0.0,0.0,93.9933160458381,54.44314935540395,13307.316520562457,1458.6737051011605,1200.0,0
2025-04-06,39117.838594134926,40470.68279019492,231.98563877239712,3169.6596696648676,1584.8298348324338,3.691763805768744e-11,1.0182965581861936e-11,1652.7836620657827,1200.0,1568.7861232514772,0
2025-04-07,37210.34321737821,35025.964491273095,2991.7627436240073,1614.7680350379076,807.3840175189538,5.938721187037644e-11,1.6664336577321137e-11,1128.5799518983326,1568.7861232514772,1581.306032622804,0
2025-04-08,38769.937703791045,40791.90627831238,0.0,4043.9371490427916,2021.9685745213958,6.160310245251211e-11,1.72911684970245e-11,1307.8683568809593,1581.306032622804,1214.3191998432774,0
2025-04-09,40522.89958213463,39056.01922937585,2210.733131860471,1601.499183489041,800.7495917445204,56.896812642850634,30.175981247851404,1285.2316897191217,1214.3191998432774,1514.5188644625591,0
2025-04-10,38919.90865341079,38878.297618110766,1496.1946478486298,2909.167225097338,1454.583612548669,6.693019050096894e-11,1.7394530260617103e-11,1650.262119532285,1514.5188644625591,1515.33464604263,0
2025-04-11,11226.596904685419,10300.053438167,740.801148494504,112.1833763368586,56.0916881684293,241.834006192345,127.2773039322009,19005.336072930677,1515.33464604263,1200.0,0
2025-04-12,10986.040971297392,11040.98808471738,147.19877491371028,455.09417725911317,227.54708862955658,25.401200295852945,14.925079166672452,15427.78313509946,1200.0,1610.3852028782962,0
2025-04-13,36277.037798455356,36571.874965708026,0.0,589.6743345055006,294.8371672527503,7.321557018991065e-11,1.9600376877093595e-11,547.9828768848558,1610.3852028782962,1563.266661461746,0
2025-04-14,38361.82986175931,39006.14320361444,853.6207301347288,5226.4566636966065,2613.2283318483032,1115.2942598584248,196.00560299030468,1.812883176910418e-11,1563.266661461746,1916.7871101697535,0
2025-04-15,35274.254359891864,32548.823557008967,3185.6521060352097,1291.6685730308163,645.8342865154082,185.61298336310247,44.74807054912379,2130.583983721005,1916.7871101697535,1498.859198768826,0
2025-04-16,38785.88844298598,37207.31282729258,2629.990560356863,2102.82988932702,1051.41494466351,4.522970398213033e-11,1.318589681886806e-11,1148.2421219772682,1498.859198768826,1437.1345628449494,0
2025-04-17,37557.464235689185,34212.72820327894,3441.134638137097,1278.9264286626417,639.4632143313208,543.0646086044669,151.81136712906704,1269.2880096325637,1437.1345628449494,2328.083178289998,0
2025-04-18,10296.031861461166,10179.90844070226,152.2522285548713,118.96296420306123,59.48148210153062,23.352674305572794,15.465347222227631,17145.34496933987,2328.083178289998,1691.77625685571,0
2025-04-19,10748.40702186366,10268.16347635171,509.2694922665943,58.05189350932292,29.02594675466146,1.3697415479629882e-11,4.754530102957233e-12,17103.509263213313,1691.77625685571,1637.808296345334,0
2025-04-20,35892.206057047224,34384.527935354636,222.0054991632128,359.46131884160735,179.73065942080368,1465.4032819501974,439.80953347535865,761.3458909435119,1637.808296345334,1840.263740682179,0
2025-04-21,33887.2944950302,35541.963167940994,0.0,3964.6136475494554,1982.3068237747277,327.63815086393964,71.24724003187286,534.7981116598122,1840.263740682179,1306.403972222222,0
2025-04-22,36411.817277898954,33197.67668489847,3241.380245769798,892.0971390167646,446.0485695083823,418.80891673906365,122.85389168056905,1148.8810764152388,1306.403972222222,1570.3440262205024,0
2025-04-23,36368.11644413955,32425.658907675104,2535.725838104327,261.41655407388157,130.70827703694079,1537.4399753970667,416.2857864583274,908.1200295747893,1570.3440262205024,1796.4300727402085,0
2025-04-24,33077.76519613156,32848.932915916994,463.3842511285951,469.1039418281742,234.5519709140871,5.247110823614065e-11,1.4548473536990514e-11,3150.174742949339,1796.4300727402085,1586.8402485098964,0
2025-04-25,9793.169543846565,9957.314743098956,0.0,328.2903985048163,164.14519925240816,2.0642162396056207e-11,5.791381263442474e-12,20689.8411652924,1586.8402485098964,1365.7855779549575,0
2025-04-26,10312.876622286341,10180.072042527976,142.37567829711384,83.88678650161248,41.94339325080624,32.37229471205697,22.274077904538828,23134.153399953815,1365.7855779549575,1200.0,0
2025-04-27,34271.42043295378,32159.952559448473,1682.5774115468917,728.0639234562274,364.0319617281137,792.9224236865344,211.01170019785442,1606.6202163733894,1200.0,1406.213964667003,0
2025-04-28,38867.45287359545,39123.550578951006,320.1431986885648,1854.1713086883115,927.0856543441557,350.84475030005416,112.7031000000152,1687.9451173190675,1406.213964667003,1518.7908363441595,0
2025-04-29,32690.22287385202,32428.873786341832,476.75454810018175,430.8109211800147,215.40546059000735,2.7856622786259777e-11,8.603784351635113e-12,2059.635208370918,1518.7908363441595,1720.2198246143846,0
2025-04-30,34321.96415354761,31249.612234880522,328.8601574903465,746.3697695975982,373.1848847987991,3116.67664597555,874.5864824237976,351.57065985343047,1720.2198246143846,1543.091269125591,0
2025-05-01,45901.32605932724,34187.531772803835,1351.7243470675228,664.4982413151757,332.24912065758787,10694.319060113481,2197.7842054376238,2221.4317295243964,1543.091269125591,1877.748,0
2025-05-02,18320.400465622628,11044.175574612305,510.31167875715204,172.3774874863396,86.1887437431698,6852.101955996344,1708.280583346916,12058.702006035672,1877.748,1200.0,0
2025-05-03,18202.282460604343,10466.421384346457,590.6447220100032,87.06005082844209,43.53002541422104,7188.746379662107,1709.4085057566144,16861.400634009053,1200.0,1200.0,0
2025-05-04,48974.81352560585,44628.12903895055,236.72844914209074,8587.683636489088,4293.841818244544,8403.797855757777,2157.9660770414566,9.28768173480421e-12,1200.0,1200.0,1
2025-05-05,41640.94167512403,38854.889123392,0.0,1959.4381466101186,979.7190733050593,3765.7716250370913,668.4799214907914,60.09665000001885,1200.0,1433.1661915407408,0
2025-05-06,43022.03242509896,33835.98463722732,2727.2787853067716,106.15758087016218,53.07879043508109,6511.847792999921,1318.083422961369,203.07105372202278,1433.1661915407408,1329.7034342592594,0
2025-05-07,39592.46123380793,36248.88966416121,2155.653293950487,0.0,0.0,1187.9182756962423,280.01520264840894,310.91596698944323,1329.7034342592594,1463.1914850000003,0
2025-05-08,41222.96724900386,38904.739760588105,312.93134175018986,2146.7623899058426,1073.3811949529213,3078.6773416184674,506.23878509014554,88.7802298499657,1463.1914850000003,1261.6318062962969,0
2025-05-09,12609.468356740139,12012.405523627534,244.9659412692036,0.0,0.0,352.0968918433963,103.5815207052961,16612.73504251281,1261.6318062962969,1947.0128416666669,0
2025-05-10,12219.911939215892,11769.362363674263,457.5969054795622,14.094659875915127,7.047329937957564,2.573201801636671e-11,8.482214930438658e-12,13236.838433289075,1947.0128416666669,1480.189404729887,0
2025-05-11,40139.311042620546,37057.12062272537,705.1133456194973,1017.6639195476363,508.83195977381814,2885.9090340495145,867.1842816782082,7.164666666686931,1480.189404729887,1467.3156499137099,0
2025-05-12,41416.45813593069,33533.930877403975,5055.2975152167255,1619.149450658055,809.5747253290275,3636.804468639031,1322.8975851944592,356.49867097701133,1467.3156499137099,2250.1519231437755,0
2025-05-13,43412.77613965089,45804.92361784889,824.4516539678136,6486.075327240048,3243.037663620024,26.438531454222822,18.612130555570136,35.67429722223375,2250.1519231437755,2165.2734426708853,1
2025-05-14,38615.796202021585,37190.2871364194,537.8613067687611,2659.4628888260345,1329.7314444130172,2217.379203246448,770.6973235277967,382.2596985140247,2165.2734426708853,1907.562591519022,0
2025-05-15,40796.91046710987,38545.76554840573,1867.0944316962632,3553.377705816585,1776.6888529082926,2160.7393399161897,772.6520921389002,102.4549924545757,1907.562591519022,2783.3883110076863,0
2025-05-16,11443.46583229565,11944.037758324383,3.521453317731375,1008.1867586929683,504.09337934648414,2.5016023141866128e-11,6.484840442411155e-12,21484.652570455433,2783.3883110076863,1644.3716354272733,0
2025-05-17,12501.062254064258,12276.979359504858,62.686945903387,151.03551666044729,75.51775833022364,236.91370698624078,148.6100271111154,14503.765392470945,1644.3716354272733,1904.2577286125754,0
2025-05-18,39161.77168137587,39682.7580154671,2.617985426880365,4083.1388127711657,2041.5694063855829,1517.9650868675028,687.9835237929192,850.7455377071353,1904.2577286125754,2132.314234701964,0
2025-05-19,39799.26408508052,44116.654166450004,19.696356794174406,8674.172876327426,4337.086438163713,4.7861831720119596e-11,1.2659651105195735e-11,1628.19092815006,2132.314234701964,1774.2655123023685,1
2025-05-20,40043.6257422544,35766.15081002978,1266.6913958284931,1626.6212470446328,813.3106235223164,3824.0941599184393,1647.8995400000142,252.83721698611967,1774.2655123023685,1494.5689372102768,0
2025-05-21,38637.87104722629,34800.9601021637,4125.3551600606415,2179.5571669373203,1089.7785834686601,801.3343684706027,242.87132205014603,750.8320997923573,1494.5689372102768,1634.2142133613945,0
2025-05-22,35786.13320517667,36873.27933015274,0.0,2174.2922499522974,1087.1461249761487,7.264129919803963e-11,1.900879453842208e-11,159.6648630509189,1634.2142133613945,2477.743896636194,0
2025-05-23,12168.375032368494,12027.031685376558,508.3703374417393,785.059149637983,392.5295748189915,25.50258436919173,17.833975083340928,18214.825265227188,2477.743896636194,2291.9960469917105,0
2025-05-24,12551.483478308726,12886.237816396704,17.499645177213864,1507.6555670053772,753.8277835026886,401.5738002375034,211.72149882941613,20386.73411325153,2291.9960469917105,2262.728975995351,0
2025-05-25,37646.33017090438,36602.1470879252,0.0,1384.0369641895174,692.0184820947587,1736.201565073947,849.5542056633521,4057.0285668008214,2262.728975995351,3055.4670772050263,0
2025-05-26,39483.75168914659,35650.31544975515,3295.898012132751,1177.8915687721792,588.9457843860896,1126.484011644787,309.27410863890225,945.9253285821395,3055.4670772050263,2384.147417437165,0
2025-05-27,39169.82793418799,34538.61970384374,3849.4554416632463,3328.1465788398655,1664.0732894199327,2445.8260781009426,684.4912350216333,2273.838513645595,2384.147417437165,2102.1481488569075,0
2025-05-28,37936.72551803276,39347.51428396353,134.70363103403344,3090.9847939297006,1545.4923969648503,5.20528846692514e-11,1.5263568187151577e-11,1334.7741803346012,2102.1481488569075,2914.766564093527,0
2025-05-29,39413.72806783232,38577.110125217645,2025.7684973393136,2378.301109449379,1189.1505547246895,6.530353835465518e-11,1.8456791650578452e-11,1052.3055849158009,2914.766564093527,3150.8284196606232,0
2025-05-30,12501.338650405747,12897.570768955738,57.40014286338747,907.2645228267836,453.6322614133918,2.072500171479419e-11,6.4144245470743044e-12,17908.445677046548,3150.8284196606232,2918.623720252542,0
2025-05-31,12456.366459821833,13538.609567645839,0.0,2164.4862156480435,1082.2431078240218,1.4276722359873872e-11,4.710898338089464e-12,17038.598082574663,2918.623720252542,2182.2757579669174,0
2025-06-01,65082.67992499622,56156.10233222417,6271.8159849628455,4272.914960412574,2136.457480206287,4791.219088015505,1947.792816713555,7.373660288678133,2182.2757579669174,1200.0,1
2025-06-02,65360.52685995972,58012.691050647496,6065.155168041567,5952.7880942087295,2976.3940471043647,4259.074688375029,1765.56428333334,6.5393246373446345e-12,1200.0,1449.006090093333,1
2025-06-03,54770.10827693575,50086.94835608911,5552.933822024639,2340.2234790810935,1170.1117395405468,300.33783836255867,135.57990202782298,806.2702760252434,1449.006090093333,1963.1549069829755,0
2025-06-04,60500.8598939533,57289.314849489834,6288.072166220205,11364.102010190083,5682.051005095042,2605.523883338275,1062.0618521686577,45.72983140254024,1963.1549069829755,1200.0,0
2025-06-05,57807.20663436793,49068.82021742377,5235.486982298935,298.5647796161501,149.28238980807504,3652.1818244533247,1179.0828808998028,178.5981303194769,1200.0,1200.0,0
2025-06-06,21692.85095919901,17894.439919677927,2628.197539083208,463.60301762220143,231.80150881110072,1402.0150092489791,763.9170823889003,2183.7897506506183,1200.0,1668.1778513108789,0
2025-06-07,21226.623010704017,18840.38594229028,2448.862230859286,1480.3064167095108,740.1532083547554,677.5280459092071,418.50020600001386,1916.3055618312874,1668.1778513108789,2061.381149914251,0
2025-06-08,56609.68074443695,52111.20732774444,1789.3240850440666,277.3549912448499,138.67749562242494,2847.826827270883,1202.098275000011,1.0054845844820193e-11,2061.381149914251,2177.0136916719957,1
2025-06-09,54529.53082542361,55754.29686755949,0.0,3051.796825658505,1525.8984128292525,301.1323706933757,127.51740243992693,100.42157706258993,2177.0136916719957,2008.349312457011,0
2025-06-10,59031.53051448044,59783.78953720224,1449.0994801560603,4402.717005755802,2201.358502877901,5.1565757885896344e-11,1.1809220268332865e-11,4003.930489208824,2008.349312457011,3489.2542080777757,0
2025-06-11,62738.274195561986,63709.92443713878,991.6168114222969,3926.534105998281,1963.2670529991406,4.954727228501099e-11,1.0657363880284265e-11,3311.119921117151,3489.2542080777757,4355.475236702801,0
2025-06-12,57140.32208156208,59184.8255264629,0.0,4089.006889801744,2044.503444900872,5.949028747398444e-11,1.4081513732833173e-11,2192.986013373039,4355.475236702801,3758.3194817553963,0
2025-06-13,20888.932833034418,21399.712523829334,1057.335090585399,3136.2295627606572,1568.1147813803286,2.1501665781187285e-11,5.744904552074104e-12,6153.571650199126,3758.3194817553963,3449.450582127761,0
2025-06-14,20717.888941855945,22095.428770096336,0.0,2755.0796564808234,1377.5398282404117,1.5916716833430656e-11,4.995115432393504e-12,7721.187077597183,3449.450582127761,3220.383942694975,0
2025-06-15,56437.813172026734,54144.375967481894,3923.3527628882052,3259.8311166868607,1629.9155583434303,5.99296967607188e-11,1.3701040302294132e-11,2022.7242935272316,3220.383942694975,3611.243959557921,0
2025-06-16,57452.09822175667,56959.17026490338,2124.5361345087886,3263.2163553111614,1631.6081776555807,6.433697552488127e-11,1.488686951489626e-11,1277.8100468034222,3611.243959557921,3429.158710526928,0
2025-06-17,58813.72670472681,57510.59034719319,2562.9278210555144,2596.9443882105625,1298.4721941052812,38.68073058340174,13.29691666668239,1187.6703760669718,3429.158710526928,3332.4339790073027,0
2025-06-18,58175.61591516251,57977.716567524214,2920.3100793467647,5578.394143474185,2789.1970717370923,66.78634002865222,17.13814800028199,3331.4281582399467,3332.4339790073027,3136.248600273011,0
2025-06-19,55034.33029208975,53064.420845788525,3040.2876095591446,3882.365389921526,1941.182694960763,870.8045317028398,339.36250323940806,3032.1009155897927,3136.248600273011,2921.602657266081,0
2025-06-20,19479.003099355483,20923.2195694783,42.29860270349701,2973.030145652683,1486.5150728263416,2.737525983675937e-11,7.349676423018536e-12,10312.760758268481,2921.602657266081,2958.0723801700187,0
2025-06-21,19354.809493432324,20573.398073703567,0.0,2437.1771605425292,1218.5885802712646,1.8119646449932248e-11,5.369482636297107e-12,13578.745170743461,2958.0723801700187,3488.023074452505,0
2025-06-22,52458.24400072143,51062.81620826232,3183.759362852282,3576.6631407865007,1788.3315703932503,6.139497558954599e-11,1.6372590783131358e-11,1560.7036427607222,3488.023074452505,2999.154548217051,0
2025-06-23,51813.81109115644,52717.14111308547,933.7270716463622,3674.1141871509253,1837.0570935754627,9.696857572460971e-11,2.2578827696406734e-11,1316.748584026582,2999.154548217051,2891.4578337514354,0
2025-06-24,68554.10316517435,66962.07992415306,2550.5500198815043,4815.006591228855,2407.5032956144273,1448.9765167542118,591.0914361111207,8.547829111194005e-12,2891.4578337514354,3473.9985518829917,1
2025-06-25,54163.12521356588,52412.48934198081,3045.249173088661,3160.373565803432,1580.186782901716,285.57348139815736,152.1841094580995,1470.730676485871,3473.9985518829917,3053.3797726023786,0
2025-06-26,52250.48525707365,51132.26480649679,2505.0581659300083,2879.0699920706834,1439.5349960353417,52.697280682196144,7.524420744234131,1895.783029714441,3053.3797726023786,3186.1549468157623,0
2025-06-27,18372.15641291289,19870.37532501442,0.0,2996.4378242031053,1498.2189121015526,2.2224982743068722e-11,7.072564756072097e-12,11972.543393112888,3186.1549468157623,3311.1392783098345,0
2025-06-28,18391.253384631054,19410.74121273295,0.0,2038.9756562038247,1019.4878281019123,2.3535410065278483e-11,6.305178601451189e-12,11093.6060990367,3311.1392783098345,2430.2054303750033,0
